code,name,price,pct,main_net,main_pct,xl_net,l_net,m_net,s_net
002810,山东赫达,21.55,2.864,-4409136,-5.0802,677931,-5087067,4409136,
000959,首钢股份,3.53,1.4368,-4415007,-5.1807,-2435388,-1979619,4415007,
002175,*ST东智,2.54,0.3953,-4421510,-17.7571,-1714328,-2707182,4421510,
300819,聚杰微纤,49.32,0.8795,-4422195,-2.0535,-1661920,-2760275,4422195,
600724,宁波富达,5.06,2.0161,-4428843,-13.36,0,-4428843,4428843,
603786,科博达,37.71,0.2392,-4432756,-8.01,-1370201,-3062555,4432756,
300978,东箭科技,8.7,0.8111,-4437377,-9.9115,-867516,-3569861,4437377,
300470,中密控股,27.78,-0.2872,-4466629,-13.4659,-1396167,-3070462,4466629,
301631,壹连科技,64.1,2.8562,-4470259,-2.4926,3984622,-8454881,4470259,
002643,万润股份,13.45,-0.4441,-4474820,-2.3432,-138770,-4336050,4474820,
603685,晨丰科技,27.79,0.9444,-4480397,-13.0168,-3111486,-1368911,4480397,
600552,凯盛科技,18.06,1.0632,-4490248,-0.3707,-10058752,5568504,4490248,
600491,ST龙元,1.67,-1.7647,-4490957,-5.7459,-389935,-4101022,4490957,
688727,恒坤新材,48.33,-1.7483,-4496052,-2.7747,5358394,-9854446,4496052,
603385,惠达卫浴,5.6,3.1308,-4502324,-18.3994,-2228785,-2273539,4502324,
000603,盛达资源,34.18,-1.6686,-4514099,-0.4478,3186638,-7700737,4514099,
002573,清新环境,3.17,1.6026,-4520885,-13.0624,48254,-4569139,4520885,
000757,浩物股份,4.29,2.6316,-4531156,-9.5715,646011,-5177167,4531156,
603355,莱克电气,30.79,4.4791,-4536195,-2.8123,1062680,-5598875,4536195,
301062,上海艾录,7.1,0.8523,-4537712,-9.0231,0,-4537712,4537712,
601200,上海环境,6.86,0.4392,-4537833,-11.582,0,-4537833,4537833,
002921,联诚精密,20.72,1.4691,-4539569,-5.9637,2225956,-6765525,4539569,
002136,安纳达,12.02,1.3491,-4558747,-7.5891,2167432,-6726179,4558747,
600133,东湖高新,8.07,-0.1238,-4575362,-7.1168,-2956667,-1618695,4575362,
002242,九阳股份,9.5,0.7423,-4584150,-3.3911,-8350719,3766569,4584150,
001391,国货航,4.02,0.0,-4587650,-5.8278,1389848,-5977498,4587650,
300525,博思软件,7.84,1.5544,-4589623,-5.6377,-5156722,567099,4589623,
300176,鸿特科技,4.43,1.8391,-4590484,-8.5643,-2625000,-1965484,4590484,
600251,冠农股份,10.4,1.7613,-4596578,-2.9302,-4883036,286458,4596578,
603139,康惠股份,38.3,0.9755,-4609745,-2.1003,16323433,-20933178,4609745,
688314,康拓医疗,31.31,3.6412,-4626306,-8.6781,394039,-5020345,4626306,
300107,建新股份,6.68,1.6743,-4640700,-10.1414,-1600054,-3040646,4640700,
605136,丽人丽妆,8.59,1.4168,-4642943,-9.1523,-3980942,-662001,4642943,
002262,恩华药业,21.85,1.6752,-4652296,-2.3941,-1781108,-2871188,4652296,
300901,中胤时尚,19.02,6.734,-4653116,-2.9816,-4879550,226434,4653116,
601827,三峰环境,7.83,-0.7605,-4672852,-8.5396,-1847345,-2825507,4672852,
600501,航天晨光,15.05,0.7363,-4673854,-6.5616,-95966,-4577888,4673854,
605116,奥锐特,20.18,2.1255,-4674263,-8.335,0,-4674263,4674263,
300068,ST南都,4.37,0.6912,-4676874,-2.8939,-5301951,625077,4676874,
002820,桂发祥,9.99,3.2025,-4690516,-8.0704,0,-4690516,4690516,
300681,英搏尔,20.86,-0.1436,-4692455,-3.6911,-5344772,652317,4692455,
603916,苏博特,10.97,1.2927,-4699777,-7.7299,-722429,-3977348,4699777,
600740,山西焦化,3.84,2.1277,-4700649,-4.6125,-4673654,-26995,4700649,
600539,狮头股份,13.48,1.2772,-4705922,-5.2034,-1394742,-3311180,4705922,
002247,聚力文化,2.48,4.2017,-4706055,-9.7052,0,-4706055,4706055,
002729,好利科技,14.04,0.7174,-4707026,-10.3315,-2131599,-2575427,4707026,
603863,松炀资源,12.6,2.107,-4713507,-11.1299,-455870,-4257637,4713507,
300303,聚飞光电,6.97,0.7225,-4718599,-2.2714,-2009506,-2709093,4718599,
603197,保隆科技,29.35,1.3117,-4738175,-6.6952,-1610296,-3127879,4738175,
688418,震有科技,32.19,-1.8298,-4743492,-5.6416,-2553554,-2189938,4743492,
600735,ST新华锦,6.64,-0.7474,-4758664,-14.5258,-434850,-4323814,4758664,
603871,嘉友国际,12.28,-0.0814,-4764918,-5.4731,-1207610,-3557308,4764918,
688323,瑞华泰,26.9,1.1278,-4769667,-2.3676,-2147786,-2621881,4769667,
600982,宁波能源,5.16,-0.7692,-4772565,-4.4813,-444084,-4328481,4772565,
002333,罗普斯金,5.39,1.8904,-4791561,-11.3868,764359,-5555920,4791561,
000530,冰山冷热,5.35,2.8846,-4798736,-4.9431,1327083,-6125819,4798736,
300561,汇金科技,15.96,1.5267,-4810366,-2.0624,-2165625,-2644741,4810366,
002565,顺灏股份,9.19,4.195,-4814588,-0.5041,14955336,-19769924,4814588,
002161,远望谷,7.16,-1.2414,-4820446,-0.7546,-50666448,45846002,4820446,
300092,科新机电,11.38,0.3527,-4820609,-16.8553,0,-4820609,4820609,
600113,浙江东日,30.29,0.2648,-4821817,-3.9002,-2370391,-2451426,4821817,
301095,广立微,77.59,-1.473,-4825679,-1.2622,-8080807,3255128,4825679,
002543,万和电气,7.27,1.6783,-4828404,-6.884,-2984800,-1843604,4828404,
603199,九华旅游,33.36,1.7383,-4832298,-9.5087,3315,-4835613,4832298,
000783,长江证券,8.51,0.7101,-4862432,-0.8935,12110298,-16972730,4862432,
000821,ST京机,7.52,0.2667,-4872223,-12.3441,-4653081,-219142,4872223,
000953,中哲精化,6.1,3.7415,-4875339,-9.463,-1694137,-3181202,4875339,
002753,永东股份,6.87,2.2321,-4875455,-7.9782,-1434429,-3441026,4875455,
600617,国新能源,3.36,2.7523,-4883925,-5.1682,618286,-5502211,4883925,
603209,兴通股份,14.8,1.4393,-4886826,-9.3833,-2206704,-2680122,4886826,
688523,航天环宇,41.1,-1.3679,-4891269,-4.9982,-1511366,-3379903,4891269,
300967,晓鸣股份,16.79,0.7199,-4892712,-6.8999,-3239758,-1652954,4892712,
688216,气派科技,41.12,6.0067,-4901083,-1.1561,3714998,-8616081,4901083,
002039,黔源电力,19.35,0.2071,-4901602,-5.859,-2988720,-1912882,4901602,
688208,道通科技,25.21,1.3264,-4916749,-2.7514,3242510,-8159259,4916749,
301107,瑜欣电子,24.26,2.4926,-4923174,-5.6034,1084901,-6008075,4923174,
300964,本川智能,75.16,3.1709,-4929820,-0.878,-5484245,554425,4929820,
001298,好上好,17.11,-0.0584,-4931647,-5.6175,0,-4931647,4931647,
300341,麦克奥迪,13.24,2.0031,-4945744,-6.4239,-3537569,-1408175,4945744,
600483,福能股份,10.86,-1.3624,-4955882,-4.8279,-227135,-4728747,4955882,
600586,金晶科技,4.09,0.7389,-4959860,-9.0508,5991048,-10950908,4959860,
300052,中青宝,10.45,1.8519,-4969576,-5.2483,0,-4969576,4969576,
300982,苏文电能,14.35,1.2703,-4972857,-16.0986,-34368,-4938489,4972857,
600216,浙江医药,12.82,2.1514,-4973249,-2.2827,-9039955,4066706,4973249,
600794,保税科技,3.24,0.9346,-4982922,-14.1601,-5101497,118575,4982922,
300695,兆丰股份,53.24,-0.9673,-4993886,-7.4938,-1392545,-3601341,4993886,
600995,南网储能,12.24,-0.6494,-4995410,-6.0683,-2223598,-2771812,4995410,
002583,海能达,8.29,0.3632,-5000960,-4.5299,877578,-5878538,5000960,
002985,北摩高科,27.81,1.4593,-5004321,-4.3059,82705,-5087026,5004321,
301172,君逸数码,18.71,0.6455,-5011146,-6.4311,-375118,-4636028,5011146,
600350,山东高速,9.94,-0.6,-5030053,-3.4185,-7640821,2610768,5030053,
300589,江龙船艇,14.48,4.6999,-5032449,-1.495,-4284806,-747643,5032449,
300342,天银机电,32.44,0.8393,-5032899,-1.5091,502532,-5535431,5032899,
301327,华宝新能,41.27,1.9012,-5040197,-10.3304,0,-5040197,5040197,
300296,利亚德,4.94,1.0225,-5067167,-3.504,3421355,-8488522,5067167,
603284,林平发展,41.22,0.1214,-5071343,-10.8131,-289151,-4782192,5071343,
002229,鸿博股份,11.11,1.0,-5075840,-2.0684,1472650,-6548490,5075840,
301029,怡合达,24.79,0.6905,-5094583,-4.2,-1211984,-3882599,5094583,
002798,帝欧水华,6.62,-0.3012,-5105153,-10.0753,-1206480,-3898673,5105153,
300507,苏奥传感,6.53,0.6163,-5106476,-11.4856,-599106,-4507370,5106476,
000430,张家界,7.08,0.7112,-5112190,-4.9427,-3814405,-1297785,5112190,
000155,川能动力,11.91,0.9322,-5114351,-2.6516,6374197,-11488548,5114351,
301551,无线传媒,22.87,-1.6344,-5120568,-1.5034,-7463377,2342809,5120568,
301319,唯特偶,99.88,0.7973,-5125159,-0.544,11158329,-16283488,5125159,
300147,*ST香雪,6.54,0.1531,-5136701,-9.3191,393143,-5529844,5136701,
603528,多伦科技,6.5,1.5625,-5153921,-7.2063,-397518,-4756403,5153921,
600012,皖通高速,15.49,-3.0056,-5156880,-4.0814,-529837,-4627043,5156880,
002970,锐明技术,43.73,0.4825,-5163689,-3.6323,823272,-5986961,5163689,
603279,景津装备,11.22,0.7181,-5202512,-9.1933,-2514092,-2688420,5202512,
600979,广安爱众,4.01,-0.4963,-5206601,-5.1423,-5471748,265147,5206601,
300463,迈克生物,9.37,3.1938,-5214271,-7.2642,-1551222,-3663049,5214271,
605218,伟时电子,14.49,2.1862,-5218946,-9.9942,0,-5218946,5218946,
603205,健尔康,21.75,-1.1364,-5229143,-11.7351,-276517,-4952626,5229143,
600261,阳光照明,3.47,-1.1396,-5234512,-2.1427,21522,-5256034,5234512,
603817,海峡环保,5.78,0.6969,-5237446,-11.5134,-1063087,-4174359,5237446,
600665,天地源,3.51,3.5398,-5240072,-10.8311,0,-5240072,5240072,
000785,居然智家,2.31,3.5874,-5265988,-2.8907,-5530689,264701,5265988,
300055,万邦达,6.04,2.3729,-5266856,-5.6457,358182,-5625038,5266856,
003029,吉大正元,17.95,1.2408,-5270946,-6.2363,0,-5270946,5270946,
603566,普莱柯,10.29,1.6798,-5285296,-18.2693,0,-5285296,5285296,
688515,裕太微-U,152.24,-0.6396,-5290665,-1.6207,-1907079,-3383586,5290665,
603701,德宏股份,19.93,0.0502,-5313564,-12.0735,-3469847,-1843717,5313564,
300651,金陵体育,16.32,2.5126,-5334228,-6.3112,-2108209,-3226019,5334228,
002950,奥美医疗,8.61,2.1352,-5336486,-7.1708,-3505152,-1831334,5336486,
300387,富邦科技,7.45,2.0548,-5346728,-10.8762,-2241000,-3105728,5346728,
002397,梦洁股份,3.73,0.8108,-5348259,-10.137,-3958717,-1389542,5348259,
600236,XD桂冠电,9.6,-0.2079,-5352557,-9.7302,-2130129,-3222428,5352557,
600841,动力新科,5.89,0.6838,-5356510,-6.7032,-1837326,-3519184,5356510,
300834,星辉环材,40.31,0.9264,-5360783,-9.3005,-2957100,-2403683,5360783,
688280,精进电动-W,4.99,-0.3992,-5362845,-13.2645,0,-5362845,5362845,
300804,广康生化,46.17,1.5842,-5365877,-8.6588,-685763,-4680114,5365877,
000151,中成股份,10.15,0.0986,-5367791,-7.9031,-2113277,-3254514,5367791,
300020,ST银江,3.97,-0.9975,-5373050,-15.3735,-1015854,-4357196,5373050,
002998,优彩资源,7.98,2.1767,-5378825,-6.2277,-1168973,-4209852,5378825,
603291,联合水务,8.87,-1.0045,-5382767,-10.2256,-565453,-4817314,5382767,
300942,易瑞生物,6.69,4.2056,-5385006,-9.0871,0,-5385006,5385006,
301531,春光集团,54.45,-0.7654,-5407061,-2.174,-9477435,4070374,5407061,
300680,隆盛科技,21.02,2.2374,-5411477,-3.7103,-1754231,-3657246,5411477,
300327,中颖电子,25.5,0.3147,-5412706,-2.6818,4032511,-9445217,5412706,
000723,美锦能源,3.62,0.8357,-5415873,-2.8736,563600,-5979473,5415873,
688029,南微医学,84.83,5.0136,-5418984,-1.3267,1066949,-6485933,5418984,
603188,亚邦股份,4.6,2.9083,-5422655,-10.1681,1029564,-6452219,5422655,
600230,沧州大化,13.75,0.9545,-5434115,-6.1807,-1529001,-3905114,5434115,
002339,积成电子,7.99,-0.6219,-5447649,-1.5545,-4532949,-914700,5447649,
688665,四方光电,42.99,-3.2193,-5456377,-11.8078,-3284368,-2172009,5456377,
000610,*ST西旅,8.42,2.4331,-5456806,-7.6276,-1736026,-3720780,5456806,
688513,苑东生物,49.98,2.9666,-5461767,-3.2501,-2436711,-3025056,5461767,
301287,康力源,41.04,0.416,-5472404,-21.6815,-282669,-5189735,5472404,
002258,利尔化学,14.96,1.838,-5474468,-1.6103,-7577083,2102615,5474468,
600847,万里股份,13.75,-1.2213,-5497892,-2.3018,-5430412,-67480,5497892,
603276,恒兴新材,18.11,0.8914,-5505059,-5.7966,872423,-6377482,5505059,
300644,南京聚隆,20.38,5.323,-5512946,-5.751,0,-5512946,5512946,
300484,蓝海华腾,12.8,1.5873,-5518059,-13.0235,-2309766,-3208293,5518059,
603985,恒润股份,16.94,-0.3529,-5521250,-5.2354,738897,-6260147,5521250,
301096,百诚医药,52.95,0.5125,-5538416,-2.8351,-8088782,2550366,5538416,
001230,劲旅环境,19.25,2.6119,-5547386,-7.4732,245008,-5792394,5547386,
002237,恒邦股份,13.74,-1.0086,-5549128,-2.7391,-6632308,1083180,5549128,
002004,华邦健康,4.54,3.653,-5553597,-3.3333,396779,-5950376,5553597,
601555,东吴证券,8.31,0.1205,-5553776,-2.4596,-6391229,837453,5553776,
002574,明牌珠宝,5.13,1.9881,-5554189,-12.431,-11129998,5575809,5554189,
002856,*ST美芝,23.69,2.1121,-5559522,-3.1646,-9526822,3967300,5559522,
688687,凯因科技,18.22,5.8072,-5560796,-6.1344,-4682751,-878045,5560796,
603615,茶花股份,19.15,-4.25,-5568265,-2.9535,-303617,-5264648,5568265,
600963,岳阳林纸,3.44,1.4749,-5580027,-5.5319,-14796631,9216604,5580027,
002743,ST富煌,5.17,-1.3359,-5614914,-7.2479,171788,-5786702,5614914,
301015,百洋医药,26.16,2.3875,-5621595,-1.6328,-16375462,10753867,5621595,
301386,未来电器,21.31,8.4478,-5630487,-5.5897,-4932411,-698076,5630487,
603607,京华激光,23.94,-1.4815,-5633612,-3.0344,-4354125,-1279487,5633612,
603918,金桥信息,10.76,0.3731,-5649918,-3.3301,-1556648,-4093270,5649918,
300878,维康药业,31.95,-1.1448,-5660127,-5.3382,477433,-6137560,5660127,
600676,久事动娱,6.85,1.632,-5662527,-7.1578,-4737780,-924747,5662527,
600658,电子城,4.18,2.7027,-5676054,-9.8594,-1339620,-4336434,5676054,
300727,润禾材料,35.57,0.6793,-5678377,-4.1017,1517598,-7195975,5678377,
300611,美力科技,27.83,3.1887,-5690603,-3.9661,-2944352,-2746251,5690603,
002687,乔治白,6.65,4.5597,-5694881,-4.9741,4016849,-9711730,5694881,
000965,天保基建,3.41,4.2813,-5697920,-4.6029,2405414,-8103334,5697920,
301152,天力锂能,21.58,2.1297,-5708079,-6.537,1001606,-6709685,5708079,
000695,滨海能源,13.08,0.1531,-5712878,-13.2703,0,-5712878,5712878,
300294,博雅生物,14.81,2.8472,-5713904,-6.2598,1868783,-7582687,5713904,
000615,*ST美谷,3.24,0.3096,-5722951,-28.0537,358350,-6081301,5722951,
000715,中兴商业,5.45,1.1132,-5732440,-14.676,-1021002,-4711438,5732440,
001278,一彬科技,16.52,2.291,-5735485,-11.6103,0,-5735485,5735485,
300012,华测检测,14.67,0.9635,-5755857,-2.3768,-4417277,-1338580,5755857,
603668,天马科技,12.65,-2.4672,-5766495,-3.2869,-10846818,5080323,5766495,
688033,*ST天宜,7.28,-0.5464,-5773017,-23.2595,0,-5773017,5773017,
601015,陕西黑猫,3.64,0.5525,-5776464,-2.6577,2227561,-8004025,5776464,
300206,理邦仪器,11.8,3.3275,-5785449,-6.535,-5740703,-44746,5785449,
600055,万东医疗,10.52,3.0362,-5808732,-8.653,-3964139,-1844593,5808732,
600697,欧亚集团,11.79,3.5119,-5811036,-5.2356,1252029,-7063065,5811036,
002322,理工能科,12.15,4.1131,-5832223,-5.8463,-10444771,4612548,5832223,
600198,大唐电信,7.68,1.3193,-5842173,-4.7004,138192,-5980365,5842173,
688175,高凌信息,21.98,1.104,-5850909,-2.6202,1830705,-7681614,5850909,
300692,中赋科技,9.67,6.2637,-5853724,-1.7351,-2321965,-3531759,5853724,
600897,厦门空港,15.32,1.3228,-5867072,-13.1225,-4092100,-1774972,5867072,
600590,泰豪科技,8.84,1.6092,-5873466,-2.5318,-11318327,5444861,5873466,
002090,金智科技,9.2,0.3272,-5885184,-9.8185,-798131,-5087053,5885184,
603255,鼎际得,33.61,2.3447,-5892029,-5.885,-1201858,-4690171,5892029,
002459,晶澳科技,6.95,1.6082,-5916233,-2.6986,12953781,-18870014,5916233,
688799,华纳药厂,59.45,5.9715,-5918082,-1.5937,-2911411,-3006671,5918082,
301117,ST佳缘,13.72,1.705,-5920019,-9.1926,815603,-6735622,5920019,
002493,荣盛石化,13.11,2.0233,-5930517,-0.9618,-19599680,13669163,5930517,
002036,联创电子,6.33,0.1582,-5931561,-3.7226,-3283885,-2647676,5931561,
300772,运达股份,9.47,1.0672,-5931843,-4.3713,-12919,-5918924,5931843,
688218,江苏北人,40.22,-2.4497,-5937901,-3.1902,-4708444,-1229457,5937901,
600379,宝光股份,14.91,3.3264,-5939544,-2.7716,-11460609,5521065,5939544,
000534,万泽股份,23.98,0.4608,-5949029,-2.0198,-6506019,556990,5949029,
300709,精研科技,39.04,1.4553,-5950046,-2.3072,-2821886,-3128160,5950046,
002826,易明医药,17.45,2.4662,-5954126,-11.6656,0,-5954126,5954126,
002838,道恩股份,25.51,1.0697,-5979836,-4.4649,2112297,-8092133,5979836,
603977,国泰集团,11.52,1.4978,-5981240,-9.0873,-1247032,-4734208,5981240,
300053,航宇微,12.47,0.89,-5992168,-2.7503,-1091157,-4901011,5992168,
301439,泓淋电力,14.54,1.1127,-6022008,-8.8702,873762,-6895770,6022008,
688538,和辉光电-U,2.1,1.9417,-6032975,-5.2557,0,-6032975,6032975,
600582,天地科技,4.88,-0.2045,-6039590,-6.5236,-669820,-5369770,6039590,
603698,航天工程,21.98,0.1367,-6042226,-3.3671,-6954593,912367,6042226,
688065,凯赛生物,38.61,1.632,-6049034,-3.6207,-7868404,1819370,6049034,
300966,共同药业,25.88,7.7884,-6051389,-5.1523,-1363635,-4687754,6051389,
688129,东来技术,22.84,5.2535,-6061740,-17.8444,0,-6061740,6061740,
002629,仁智股份,4.35,2.3529,-6069832,-8.4762,-3448127,-2621705,6069832,
301070,开勒股份,68.5,2.3457,-6070770,-3.5843,-10246954,4176184,6070770,
600382,广东明珠,6.25,0.6441,-6089714,-5.2403,-4302582,-1787132,6089714,
000030,富奥股份,3.96,0.2532,-6104163,-15.773,-5636813,-467350,6104163,
002595,豪迈科技,39.79,0.6068,-6108722,-3.7504,-2066114,-4042608,6108722,
603110,东方材料,25.16,0.1194,-6112386,-2.8026,7559880,-13672266,6112386,
002154,报喜鸟,3.89,0.5168,-6118167,-6.3744,-3850191,-2267976,6118167,
300622,博士眼镜,15.5,2.2427,-6126167,-4.8613,2170000,-8296167,6126167,
301330,熵基科技,25.95,0.855,-6149549,-8.9631,-1801989,-4347560,6149549,
002072,凯瑞德,7.24,1.9718,-6151765,-8.7832,-3659831,-2491934,6151765,
603366,日出东方,7.49,4.902,-6168512,-2.3389,-1291472,-4877040,6168512,
301365,矩阵股份,37.85,0.4778,-6169545,-9.8023,914993,-7084538,6169545,
002394,联发股份,10.32,-1.3384,-6170016,-13.5218,-2091800,-4078216,6170016,
002952,亚世光电,19.47,2.6899,-6187241,-7.4897,0,-6187241,6187241,
688426,康为世纪,21.28,0.0,-6187925,-16.1988,-1130779,-5057146,6187925,
002960,青鸟智控,8.93,2.6437,-6190669,-5.2397,6389236,-12579905,6190669,
301448,开创电气,50.24,4.0166,-6195692,-4.9837,6122193,-12317885,6195692,
603123,翠微股份,10.0,3.6269,-6232315,-1.2635,-2068878,-4163437,6232315,
600727,鲁北化工,7.62,1.7356,-6234289,-9.3244,280572,-6514861,6234289,
600603,广汇物流,4.89,0.2049,-6247629,-16.0072,0,-6247629,6247629,
000157,中联重科,6.2,0.0,-6296566,-3.3419,522106,-6818672,6296566,
688238,和元生物,7.39,5.8739,-6298501,-2.6388,0,-6298501,6298501,
002357,富临运业,12.09,1.8534,-6303712,-6.097,1255481,-7559193,6303712,
300992,泰福泵业,29.24,-5.2188,-6319530,-2.0567,-5229662,-1089868,6319530,
000922,佳电股份,12.18,0.1645,-6343445,-7.3309,-2796009,-3547436,6343445,
300427,红相股份,7.01,1.0086,-6351789,-3.0338,2429132,-8780921,6351789,
688311,盟升电子,24.03,2.2553,-6352039,-7.4563,-3819469,-2532570,6352039,
002686,亿利达,6.27,0.8039,-6354671,-14.2386,-589692,-5764979,6354671,
001300,三柏硕,12.49,5.0463,-6359392,-8.5984,-3284366,-3075026,6359392,
000762,西藏矿业,22.17,1.4181,-6371208,-3.2919,-748832,-5622376,6371208,
300880,迦南智能,19.85,-2.6484,-6376215,-8.6622,-1198558,-5177657,6376215,
603261,立航科技,53.58,1.3429,-6400568,-4.5728,941436,-7342004,6400568,
002085,万丰奥威,9.64,0.6263,-6402555,-2.382,-13776692,7374137,6402555,
300667,必创科技,15.15,1.8145,-6410610,-8.0586,0,-6410610,6410610,
002596,海南瑞泽,3.44,1.7751,-6420354,-8.5765,-1020300,-5400054,6420354,
300991,创益通,31.4,-0.0318,-6420964,-3.5265,-2911577,-3509387,6420964,
600536,中国软件,31.94,0.8844,-6425254,-1.9406,-10105954,3680700,6425254,
301129,瑞纳智能,24.21,3.3291,-6433659,-8.7,-2122578,-4311081,6433659,
300716,*ST泉为,18.45,0.1629,-6434426,-34.7056,80626,-6515052,6434426,
002186,全聚德,9.63,3.6598,-6437328,-11.921,0,-6437328,6437328,
002598,ST章鼓,7.14,1.4205,-6449042,-17.8792,422427,-6871469,6449042,
300301,ST长方,3.47,0.0,-6454584,-24.7397,-1812977,-4641607,6454584,
002829,星网宇达,20.52,1.3834,-6455835,-6.3736,-3127086,-3328749,6455835,
000788,北大医药,5.54,4.5283,-6494911,-5.1441,-7645152,1150241,6494911,
002723,小崧股份,7.69,0.3916,-6507361,-8.6167,-3845951,-2661410,6507361,
002183,怡亚通,4.37,1.6279,-6515579,-3.2949,-8872131,2356552,6515579,
000692,惠天热电,4.25,0.7109,-6516089,-15.8158,-2894977,-3621112,6516089,
002559,亚威股份,9.25,0.0,-6517513,-4.1643,-2418398,-4099115,6517513,
603137,恒尚节能,19.81,1.0199,-6521313,-3.1383,-2183002,-4338311,6521313,
002761,浙江建投,7.42,2.3448,-6540554,-7.665,847532,-7388086,6540554,
300513,恒实科技,7.27,2.3944,-6548122,-15.1018,-1485392,-5062730,6548122,
002786,银宝山新,7.81,-1.0139,-6552866,-7.0431,0,-6552866,6552866,
300537,广信材料,21.63,-0.4144,-6556905,-2.8135,3313396,-9870301,6556905,
600622,光大嘉宝,2.49,3.75,-6558032,-6.8923,-536066,-6021966,6558032,
603565,中谷物流,12.11,2.8014,-6568546,-2.6997,616238,-7184784,6568546,
301225,恒勃股份,62.21,4.0823,-6569979,-2.3834,-7923389,1353410,6569979,
603038,华立股份,17.51,0.9222,-6575599,-5.7706,-3354256,-3221343,6575599,
001400,江顺科技,76.18,1.0211,-6577164,-6.0956,-3838834,-2738330,6577164,
002656,摩登大道,2.81,0.7168,-6578381,-20.4998,-1769496,-4808885,6578381,
605580,恒盛能源,23.09,1.7181,-6585374,-1.537,-3443134,-3142240,6585374,
000758,中色股份,5.99,0.1672,-6585565,-6.2583,-6508144,-77421,6585565,
688291,金橙子,40.53,3.3929,-6592813,-5.7862,-2029713,-4563100,6592813,
600021,上海电力,13.43,0.2987,-6597776,-3.1141,-6810029,212253,6597776,
688679,通源环境,40.56,-4.7216,-6601766,-3.7854,-10450383,3848617,6601766,
603728,鸣志电器,50.78,1.4585,-6630973,-1.9567,5373731,-12004704,6630973,
603191,望变电气,13.7,0.8837,-6634778,-6.6581,-2211983,-4422795,6634778,
002360,ST同德,5.51,3.3771,-6638091,-8.44,-3618347,-3019744,6638091,
301005,超捷股份,63.16,-0.6606,-6641635,-2.2646,-1767173,-4874462,6641635,
300869,康泰医学,11.05,3.271,-6649696,-13.3047,-1533447,-5116249,6649696,
300376,易事特,4.24,0.2364,-6681023,-11.4834,0,-6681023,6681023,
300529,健帆生物,15.17,1.066,-6690983,-9.785,-3551902,-3139081,6690983,
002762,金发拉比,10.44,2.554,-6700270,-8.03,-4683388,-2016882,6700270,
301023,奕帆传动,28.39,-0.5604,-6717319,-19.8327,-4682617,-2034702,6717319,
688663,新风光,57.48,2.2776,-6725203,-4.6664,-2545970,-4179233,6725203,
000555,神州信息,10.52,1.1538,-6734102,-5.9901,-3653058,-3081044,6734102,
601298,青岛港,9.79,1.4508,-6739402,-5.5933,0,-6739402,6739402,
002811,郑中设计,16.65,8.3279,-6743299,-2.5469,7028643,-13771942,6743299,
603163,圣晖集成,83.6,-0.9126,-6747497,-2.9119,3408753,-10156250,6747497,
688189,ST南新,6.67,2.9321,-6747689,-18.0758,0,-6747689,6747689,
300598,诚迈科技,31.11,2.3019,-6779841,-3.6569,1147992,-7927833,6779841,
688699,明微电子,68.99,0.6419,-6798057,-2.1866,5327085,-12125142,6798057,
002204,大连重工,5.56,-0.1795,-6808421,-2.9461,-579404,-6229017,6808421,
300938,信测标准,32.09,-1.2615,-6828501,-1.2658,-7349624,521123,6828501,
300085,银之杰,32.01,1.9102,-6855206,-0.5234,-34613862,27758656,6855206,
000761,本钢板材,2.33,2.6432,-6871832,-13.9247,-182490,-6689342,6871832,
688408,中信博,22.86,1.1057,-6880002,-11.1906,-318886,-6561116,6880002,
603049,中策橡胶,45.21,0.2217,-6900570,-8.32,-4059168,-2841402,6900570,
300254,仟源医药,9.04,4.2676,-6900799,-7.7616,1349761,-8250560,6900799,
603912,佳力图,8.8,1.1494,-6902336,-5.9667,-2397111,-4505225,6902336,
300792,壹网壹创,24.4,0.8681,-6914798,-4.7023,-9304468,2389670,6914798,
600831,广电网络,3.37,4.0123,-6929204,-12.1352,-783504,-6145700,6929204,
002001,新和成,26.76,1.6717,-6936528,-1.2159,-6685255,-251273,6936528,
301261,恒工精密,56.13,-0.6549,-6940577,-6.6608,-1021512,-5919065,6940577,
300560,中富通,18.02,0.0,-6948457,-4.0167,-9023808,2075351,6948457,
300212,*ST易录,7.89,-0.1266,-6951856,-12.1303,-5821912,-1129944,6951856,
688575,亚辉龙,10.24,5.1335,-6957849,-4.4357,-3093620,-3864229,6957849,
300831,ST派瑞,14.39,-0.7586,-6971842,-14.7928,-3462250,-3509592,6971842,
603196,璞源材料,19.14,-0.9829,-6978415,-23.1841,134323,-7112738,6978415,
603305,旭升集团,11.42,2.6978,-6988334,-2.7455,9105585,-16093919,6988334,
603344,星德胜,24.09,0.7107,-6990677,-12.7474,-2999316,-3991361,6990677,
300386,飞天诚信,11.35,2.6221,-6991843,-8.73,-1091031,-5900812,6991843,
688188,柏楚电子,95.67,0.3146,-6997888,-4.0735,-3312695,-3685193,6997888,
300863,卡倍亿,43.56,-1.0899,-7000186,-1.9772,-2260583,-4739603,7000186,
300471,厚普股份,10.05,1.1066,-7000637,-14.0041,0,-7000637,7000637,
603260,合盛硅业,32.72,0.3681,-7040378,-3.3535,-9014263,1973885,7040378,
688696,极米科技,84.78,1.1212,-7074273,-10.6717,-3396651,-3677622,7074273,
300210,森远股份,7.36,-0.8086,-7084339,-16.7836,-2202245,-4882094,7084339,
