code,name,price,pct,amount,turnover,mktcap,float_cap,main_net,main_pct,xl_net,l_net,m_net,s_net
000833,粤桂股份,20.04,-0.2489,365460000.0,4.03,17137000000.0,9092000000.0,-8314621,-2.2751,-9097774,783153,8314621,
603928,兴业股份,12.21,0.3287,123430000.0,2.97,4160000000.0,4160000000.0,-8320087,-6.7407,-1352917,-6967170,8320087,
002937,兴瑞科技,27.37,0.0365,164750000.0,1.91,8649000000.0,8627000000.0,-8325294,-5.0533,28373,-8353667,8325294,
300688,创业黑马,36.76,0.4372,374800000.0,6.99,6153000000.0,5454000000.0,-8336832,-2.2243,-12121618,3784786,8336832,
688173,希荻微,13.17,0.6112,117210000.0,2.17,5470000000.0,5419000000.0,-8354996,-7.1282,2862763,-11217759,8354996,
000803,山高环能,7.21,-0.2766,60200000.0,1.8,3362000000.0,3352000000.0,-8369160,-13.9023,-1469438,-6899722,8369160,
688591,泰凌微,30.39,0.6625,136550000.0,2.3,7341000000.0,5967000000.0,-8370022,-6.1296,-4432327,-3937695,8370022,
688225,亚信安全,14.48,7.3388,189900000.0,3.37,5792000000.0,5792000000.0,-8374105,-4.4097,-1393056,-6981049,8374105,
002365,永安药业,14.67,6.0738,397610000.0,11.21,4323000000.0,3604000000.0,-8401363,-2.113,196614,-8597977,8401363,
688290,景业智能,63.39,-1.4152,90570000.0,1.38,6478000000.0,6478000000.0,-8409287,-9.2848,-5635236,-2774051,8409287,
000791,甘肃能源,7.3,-1.4845,132660000.0,0.94,23680000000.0,14130000000.0,-8412159,-6.3411,-20781130,12368971,8412159,
300113,顺网科技,16.16,0.4975,156390000.0,1.9,10894000000.0,8226000000.0,-8424566,-5.3869,-8032903,-391663,8424566,
300830,金现代,8.18,2.25,98960000.0,3.61,3694000000.0,2756000000.0,-8436900,-8.5256,894559,-9331459,8436900,
600678,ST金顶,5.8,-0.5146,38420000.0,1.91,2024000000.0,2024000000.0,-8443896,-21.9779,-2122996,-6320900,8443896,
600698,湖南天雁,7.18,1.1268,213600000.0,3.61,7673000000.0,5963000000.0,-8479673,-3.9699,-5495321,-2984352,8479673,
300685,艾德生物,18.76,3.0203,212850000.0,2.93,7318000000.0,7309000000.0,-8488656,-3.9881,6764039,-15252695,8488656,
600800,渤海化学,3.36,2.7523,75330000.0,2.03,3730000000.0,3729000000.0,-8490750,-11.2714,-4751023,-3739727,8490750,
688512,慧智微-U,14.19,0.0705,129760000.0,2.78,6710000000.0,4644000000.0,-8491707,-6.5442,2180859,-10672566,8491707,
600729,重百集团,18.51,0.6525,72920000.0,2.06,8153000000.0,3563000000.0,-8499872,-11.6564,-8754295,254423,8499872,
300410,正业科技,8.86,0.7964,180260000.0,5.54,3253000000.0,3253000000.0,-8508264,-4.72,-1479249,-7029015,8508264,
600513,联环药业,15.38,3.569,166360000.0,3.82,4390000000.0,4390000000.0,-8525989,-5.125,-3218551,-5307438,8525989,
688197,首药控股-U,38.8,9.9462,205210000.0,8.4,5770000000.0,2483000000.0,-8527156,-4.1553,598284,-9125440,8527156,
000968,蓝焰控股,7.16,3.17,169390000.0,2.47,6927000000.0,6927000000.0,-8532059,-5.0369,11177649,-19709708,8532059,
301281,科源制药,51.5,1.96,218490000.0,5.97,5577000000.0,3654000000.0,-8539886,-3.9086,-4986318,-3553568,8539886,
300438,鹏辉能源,51.47,-1.8123,793340000.0,3.8,25907000000.0,20802000000.0,-8545075,-1.0771,-32633251,24088176,8545075,
603990,麦迪科技,20.09,-0.9857,230520000.0,3.77,6132000000.0,6132000000.0,-8580261,-3.7221,-12393139,3812878,8580261,
000545,金浦钛业,2.26,2.7273,99530000.0,4.51,2230000000.0,2227000000.0,-8591348,-8.6319,-7702927,-888421,8591348,
003020,立方制药,17.66,3.7603,104260000.0,3.51,4030000000.0,2977000000.0,-8618301,-8.2662,-821898,-7796403,8618301,
000069,华侨城Ａ,1.92,4.918,312840000.0,2.4,15432000000.0,13245000000.0,-8660956,-2.7685,-16922890,8261934,8660956,
688577,浙海德曼,42.4,4.0236,56370000.0,0.86,6606000000.0,6606000000.0,-8669444,-15.3795,-2323780,-6345664,8669444,
300158,振东制药,5.48,2.4299,225290000.0,4.13,5438000000.0,5434000000.0,-8676458,-3.8512,-6159005,-2517453,8676458,
300449,汉邦高科,6.83,0.0,52710000.0,2.0,2637000000.0,2637000000.0,-8682654,-16.4725,-1609452,-7073202,8682654,
002841,视源股份,46.74,-1.0794,299390000.0,1.23,32680000000.0,24368000000.0,-8699922,-2.9059,-9632402,932480,8699922,
002455,百川股份,7.15,0.2805,131550000.0,2.79,5166000000.0,4725000000.0,-8703524,-6.6161,-2777895,-5925629,8703524,
301003,江苏博云,59.18,8.8868,220660000.0,5.04,5748000000.0,4447000000.0,-8704824,-3.9449,-43658,-8661166,8704824,
300659,中孚信息,11.08,6.9498,244160000.0,12.24,2885000000.0,2021000000.0,-8732512,-3.5766,831159,-9563671,8732512,
000690,宝新能源,5.23,-1.5066,233420000.0,2.04,11380000000.0,11372000000.0,-8739023,-3.7439,-4450488,-4288535,8739023,
002571,德力股份,11.1,2.2099,69480000.0,2.13,4351000000.0,3311000000.0,-8805037,-12.6728,-4866411,-3938626,8805037,
300400,劲拓股份,36.37,-1.3829,468800000.0,5.36,8850000000.0,8820000000.0,-8813648,-1.88,-3716366,-5097282,8813648,
600359,新农开发,8.08,2.4081,389310000.0,12.78,3083000000.0,3083000000.0,-8823413,-2.2664,974332,-9797745,8823413,
001965,招商公路,9.7,-2.2177,141080000.0,0.21,65912000000.0,65912000000.0,-8827152,-6.2568,-7905851,-921301,8827152,
300643,万通智控,17.95,0.0,71290000.0,1.72,4157000000.0,4148000000.0,-8857906,-12.4252,-2217107,-6640799,8857906,
000026,飞亚达,19.65,-0.7074,146870000.0,2.04,7973000000.0,7161000000.0,-8874701,-6.0426,-3531883,-5342818,8874701,
300702,天宇股份,21.2,5.7357,101720000.0,2.3,7377000000.0,4476000000.0,-8876692,-8.7266,-4346046,-4530646,8876692,
002277,友阿股份,5.55,0.1805,108780000.0,1.41,7738000000.0,7738000000.0,-8902392,-8.1838,-9769738,867346,8902392,
601515,衢州东峰,3.3,0.304,34980000.0,0.55,6351000000.0,6351000000.0,-8936847,-25.5484,228846,-9165693,8936847,
600916,中国黄金,7.47,-0.1337,118240000.0,0.94,12550000000.0,12550000000.0,-8989775,-7.603,-7705286,-1284489,8989775,
000955,欣龙控股,4.19,0.4796,52110000.0,2.32,2256000000.0,2256000000.0,-9010161,-17.2907,0,-9010161,9010161,
002377,国创高新,3.13,0.3205,178660000.0,6.58,2868000000.0,2731000000.0,-9035155,-5.0572,7670406,-16705561,9035155,
002969,嘉美包装,11.51,0.7881,201590000.0,1.61,12644000000.0,12577000000.0,-9047337,-4.488,-4733928,-4313409,9047337,
601020,华钰矿业,21.23,-0.9795,354730000.0,2.02,17408000000.0,17408000000.0,-9062942,-2.5549,-16370390,7307448,9062942,
600877,电科芯片,12.16,-0.5724,135830000.0,0.94,14398000000.0,14398000000.0,-9073648,-6.6802,-5024690,-4048958,9073648,
603092,德力佳,44.6,-1.1306,100690000.0,6.52,17840000000.0,1542000000.0,-9074894,-9.0127,-3599044,-5475850,9074894,
002608,江苏国信,7.42,0.8152,88050000.0,0.31,28033000000.0,28033000000.0,-9078746,-10.3109,0,-9078746,9078746,
301216,万凯新材,17.52,0.8055,267040000.0,2.8,10165000000.0,9542000000.0,-9082406,-3.4011,-3281961,-5800445,9082406,
003030,祖名股份,25.95,-0.8785,67460000.0,3.16,3238000000.0,2117000000.0,-9094260,-13.481,-2560817,-6533443,9094260,
688789,宏华数科,44.4,4.4214,117720000.0,1.5,8003000000.0,8003000000.0,-9099640,-7.7299,-352312,-8747328,9099640,
001289,龙源电力,15.05,0.0665,43400000.0,0.06,125815000000.0,75881000000.0,-9110052,-20.9909,-7396434,-1713618,9110052,
600671,天目药业,23.84,5.4401,107700000.0,3.72,2903000000.0,2903000000.0,-9117391,-8.4655,-5385714,-3731677,9117391,
001312,福恩股份,18.36,-1.3963,80540000.0,7.69,4284000000.0,1049000000.0,-9133622,-11.3405,-3095555,-6038067,9133622,
002425,凯撒文化,3.11,0.974,91990000.0,3.21,2975000000.0,2862000000.0,-9139673,-9.9355,-6506131,-2633542,9139673,
002677,浙江美大,6.08,-1.1382,46050000.0,1.38,3928000000.0,3319000000.0,-9141236,-19.8507,-2151394,-6989842,9141236,
300343,联创股份,5.51,0.1818,68760000.0,1.17,5887000000.0,5872000000.0,-9154156,-13.3132,-6154607,-2999549,9154156,
300528,幸福蓝海,14.25,0.9922,184180000.0,3.49,5310000000.0,5310000000.0,-9157148,-4.9718,-3151497,-6005651,9157148,
601717,中创智领,13.8,-0.7194,155090000.0,0.73,24639000000.0,21282000000.0,-9165825,-5.91,-14831981,5666156,9165825,
688165,埃夫特-U,14.78,-0.9383,102130000.0,1.32,7712000000.0,7712000000.0,-9173184,-8.9819,-2733011,-6440173,9173184,
301329,信音电子,20.93,0.2395,79450000.0,5.74,3562000000.0,1382000000.0,-9174127,-11.547,-1048038,-8126089,9174127,
300056,中创环保,7.73,-1.0243,57900000.0,1.93,2980000000.0,2977000000.0,-9182207,-15.8587,-4247084,-4935123,9182207,
603000,人民网,17.27,-0.4611,595090000.0,3.14,19095000000.0,19095000000.0,-9200716,-1.5461,-10252514,1051798,9200716,
002196,方正电机,10.34,1.9724,234780000.0,4.62,5127000000.0,5068000000.0,-9211806,-3.9236,-549839,-8661967,9211806,
002329,皇氏集团,3.64,0.831,78110000.0,3.3,3030000000.0,2371000000.0,-9241449,-11.8313,88900,-9330349,9241449,
688018,乐鑫科技,112.3,0.1695,407380000.0,1.55,26321000000.0,26321000000.0,-9251654,-2.271,203807,-9455461,9251654,
300004,南风股份,8.22,-0.3636,90970000.0,2.3,3946000000.0,3946000000.0,-9265677,-10.1854,-3223044,-6042633,9265677,
300040,九洲集团,5.9,1.2007,124290000.0,4.07,3796000000.0,3070000000.0,-9268399,-7.4571,3641787,-12910186,9268399,
000713,国投丰乐,6.87,5.2067,318310000.0,7.69,5484000000.0,4218000000.0,-9274424,-2.9136,1727361,-11001785,9274424,
600739,辽宁成大,10.49,1.3527,116230000.0,0.73,15969000000.0,15969000000.0,-9306300,-8.0068,-10230891,924591,9306300,
300536,农尚环境,8.55,-2.3973,54270000.0,2.13,2508000000.0,2507000000.0,-9311019,-17.1568,0,-9311019,9311019,
002179,中航光电,35.63,0.3097,727940000.0,0.97,74832000000.0,74696000000.0,-9335191,-1.2824,24858684,-34193875,9335191,
600689,上海三毛,12.33,0.8177,57590000.0,3.07,2478000000.0,1877000000.0,-9337382,-16.2135,-6046552,-3290830,9337382,
603931,格林达,35.83,-0.6929,136360000.0,1.9,7150000000.0,7150000000.0,-9344075,-6.8525,-2400109,-6943966,9344075,
600746,江苏索普,7.21,-0.8253,117390000.0,1.39,8420000000.0,8420000000.0,-9350431,-7.9653,299208,-9649639,9350431,
002316,亚联发展,4.36,2.3474,74660000.0,5.04,1714000000.0,1486000000.0,-9403996,-12.5958,-4534445,-4869551,9403996,
300690,双一科技,24.4,-0.4488,183760000.0,6.73,4035000000.0,2723000000.0,-9404429,-5.1178,483074,-9887503,9404429,
300711,广哈通信,19.39,1.678,176540000.0,3.72,5438000000.0,4817000000.0,-9408319,-5.3293,-3728028,-5680291,9408319,
003005,竞业达,15.0,2.1798,261590000.0,13.06,3471000000.0,2013000000.0,-9425639,-3.6032,1677987,-11103626,9425639,
300586,美联新材,9.68,0.6237,164160000.0,3.17,6885000000.0,5182000000.0,-9473838,-5.7711,-2917449,-6556389,9473838,
002265,建设工业,20.44,1.3386,292530000.0,1.39,21115000000.0,21115000000.0,-9479666,-3.2406,-7993615,-1486051,9479666,
688106,金宏气体,27.4,-1.6158,434190000.0,2.97,14695000000.0,14537000000.0,-9500298,-2.1881,-6639860,-2860438,9500298,
603806,福斯特,14.48,0.7655,284930000.0,0.76,37775000000.0,37775000000.0,-9554432,-3.3533,-7438900,-2115532,9554432,
000948,南天信息,13.55,1.3463,69380000.0,1.32,5283000000.0,5272000000.0,-9569232,-13.7925,-5364,-9563868,9569232,
000801,四川九洲,12.15,0.0,109310000.0,0.88,12348000000.0,12344000000.0,-9587150,-8.7706,-7629610,-1957540,9587150,
688419,耐科装备,53.0,-0.1507,166710000.0,2.74,6071000000.0,6071000000.0,-9623858,-5.7728,1033969,-10657827,9623858,
600838,上海九百,8.71,1.397,280690000.0,8.07,3492000000.0,3492000000.0,-9635392,-3.4328,-10237165,601773,9635392,
600773,西藏城投,10.37,3.1841,213920000.0,2.2,9868000000.0,9868000000.0,-9667337,-4.5191,-4625221,-5042116,9667337,
603606,东方电缆,36.36,1.3378,464900000.0,1.56,29990000000.0,29990000000.0,-9669064,-2.0798,5411736,-15080800,9669064,
688327,云从科技-UW,9.98,-0.1001,154060000.0,1.85,10379000000.0,8332000000.0,-9689897,-6.2897,-1008722,-8681175,9689897,
603683,晶华新材,16.67,1.1529,210640000.0,4.4,4857000000.0,4808000000.0,-9700534,-4.6053,616024,-10316558,9700534,
600322,津投城开,2.8,4.8689,112430000.0,3.71,3096000000.0,3096000000.0,-9719657,-8.6451,4154343,-13874000,9719657,
603267,鸿远电子,52.19,2.5344,688290000.0,5.64,12060000000.0,12060000000.0,-9737660,-1.4148,-7328828,-2408832,9737660,
600722,金牛化工,16.64,3.8702,1530770000.0,13.72,11321000000.0,11321000000.0,-9738224,-0.6362,-10432832,694608,9738224,
002752,昇兴股份,6.2,-0.9585,62650000.0,1.03,6057000000.0,6048000000.0,-9739502,-15.5459,-3707388,-6032114,9739502,
300615,欣天科技,14.73,3.952,196730000.0,8.75,2843000000.0,2255000000.0,-9741599,-4.9518,-1036323,-8705276,9741599,
688262,国芯科技,28.46,0.7077,186730000.0,1.95,9563000000.0,9563000000.0,-9752950,-5.223,-5832209,-3920741,9752950,
300587,天铁科技,4.7,1.7316,92840000.0,1.89,6102000000.0,4947000000.0,-9753852,-10.5061,1127123,-10880975,9753852,
300166,东方国信,12.12,0.0826,310920000.0,2.76,13802000000.0,11289000000.0,-9777842,-3.1448,-2381617,-7396225,9777842,
001223,欧克科技,44.75,-1.4534,126080000.0,4.02,5849000000.0,3125000000.0,-9778299,-7.7556,-153359,-9624940,9778299,
300998,宁波方正,32.88,4.8469,178980000.0,5.13,4510000000.0,3541000000.0,-9821574,-5.4875,-6374088,-3447486,9821574,
603311,金海高科,26.03,0.1539,109430000.0,1.78,6140000000.0,6140000000.0,-9822276,-8.9759,-455371,-9366905,9822276,
603999,读者传媒,6.62,1.0687,145600000.0,3.83,3813000000.0,3813000000.0,-9827003,-6.7493,-978670,-8848333,9827003,
601618,中国中冶,2.56,0.7874,187290000.0,0.41,52971000000.0,45703000000.0,-9842305,-5.2551,-17811469,7969164,9842305,
300411,金盾股份,8.37,-1.2972,88090000.0,3.41,3403000000.0,2587000000.0,-9853635,-11.1859,-2429410,-7424225,9853635,
300125,聆达股份,9.23,-0.8593,70890000.0,2.11,6146000000.0,3330000000.0,-9858510,-13.9068,-5906987,-3951523,9858510,
000632,ST三木,3.98,-1.2407,40160000.0,2.16,1853000000.0,1853000000.0,-9889270,-24.6247,-1472202,-8417068,9889270,
000088,盐田港,4.56,1.7857,112370000.0,0.78,23710000000.0,14423000000.0,-9894253,-8.8051,-3777690,-6116563,9894253,
601216,君正集团,4.65,0.6494,255880000.0,0.66,39237000000.0,39237000000.0,-9914343,-3.8746,-23433026,13518683,9914343,
601519,大智慧,8.8,4.5131,410400000.0,2.38,17505000000.0,17505000000.0,-9927127,-2.4189,21073813,-31000940,9927127,
301148,嘉戎技术,58.3,-2.3287,100650000.0,2.89,6792000000.0,3432000000.0,-9938453,-9.8743,-326631,-9611822,9938453,
688244,永信至诚,16.36,2.8931,165180000.0,6.77,2470000000.0,2470000000.0,-9961960,-6.031,-4561636,-5400324,9961960,
688379,华光新材,57.03,1.8393,194220000.0,3.6,5417000000.0,5417000000.0,-9993890,-5.1457,-1540585,-8453305,9993890,
600732,爱旭股份,11.04,1.845,416240000.0,1.81,23352000000.0,23242000000.0,-10002994,-2.4032,-9131827,-871167,10002994,
000049,德赛电池,22.43,0.6281,95970000.0,1.12,8627000000.0,8625000000.0,-10006314,-10.4265,-13219129,3212815,10006314,
301301,川宁生物,8.3,2.7228,178600000.0,3.47,18528000000.0,5139000000.0,-10067075,-5.6367,-6857362,-3209713,10067075,
603183,建研院,5.0,-2.5341,125920000.0,5.02,2486000000.0,2486000000.0,-10068189,-7.9957,-273066,-9795123,10068189,
002470,金正大,2.15,1.4151,394050000.0,5.62,7065000000.0,7064000000.0,-10068388,-2.5551,-19030239,8961851,10068388,
002668,TCL智家,8.96,-0.9945,140460000.0,1.45,9714000000.0,9714000000.0,-10101134,-7.1915,-10047171,-53963,10101134,
603611,诺力股份,15.91,0.4419,33200000.0,0.81,4098000000.0,4098000000.0,-10112420,-30.4591,-4609583,-5502837,10112420,
000728,国元证券,7.53,0.8032,157180000.0,0.48,32859000000.0,32859000000.0,-10126826,-6.4428,-18443307,8316481,10126826,
600257,大湖股份,5.72,2.8777,88110000.0,3.22,2753000000.0,2753000000.0,-10148605,-11.5181,757107,-10905712,10148605,
301081,严牌股份,17.73,1.0256,189930000.0,4.79,4156000000.0,3992000000.0,-10166373,-5.3527,-8891002,-1275371,10166373,
300571,平治信息,29.3,0.9301,137000000.0,4.05,4088000000.0,3388000000.0,-10171457,-7.4244,-785813,-9385644,10171457,
600936,北投科技,4.53,0.0,158410000.0,2.09,7570000000.0,7570000000.0,-10195116,-6.4359,-8074553,-2120563,10195116,
002539,云图控股,12.52,1.7059,130180000.0,1.17,15121000000.0,11140000000.0,-10214530,-7.8465,2902374,-13116904,10214530,
688227,品高股份,75.05,-3.2985,246240000.0,2.88,8485000000.0,8485000000.0,-10214696,-4.1483,-4735350,-5479346,10214696,
603272,*ST联翔,17.12,1.3618,113990000.0,6.31,1774000000.0,1774000000.0,-10218945,-8.9648,-1136901,-9082044,10218945,
600792,云煤能源,5.46,3.0189,682400000.0,11.44,6060000000.0,6060000000.0,-10228837,-1.499,-2951715,-7277122,10228837,
603843,*ST正平,6.7,-2.4745,77770000.0,1.65,4687000000.0,4687000000.0,-10233251,-13.1584,-930391,-9302860,10233251,
603667,五洲新春,50.97,-0.2739,558910000.0,2.96,19529000000.0,18665000000.0,-10243265,-1.8327,-4359272,-5883993,10243265,
603161,科华控股,15.07,-0.9204,54660000.0,1.87,3378000000.0,2897000000.0,-10250425,-18.7531,-7970,-10242455,10250425,
688398,赛特新材,24.06,1.0076,114950000.0,2.78,4038000000.0,4038000000.0,-10259574,-8.9252,-1339115,-8920459,10259574,
600691,潞化科技,2.95,2.0761,153340000.0,2.22,7009000000.0,7008000000.0,-10265025,-6.6943,-7273139,-2991886,10265025,
000893,亚钾国际,40.29,1.3075,574020000.0,1.77,37230000000.0,32681000000.0,-10300083,-1.7944,7934497,-18234580,10300083,
002703,浙江世宝,15.6,1.233,426950000.0,4.68,12833000000.0,9142000000.0,-10314962,-2.416,-4871704,-5443258,10314962,
300649,杭州园林,29.45,4.2109,266940000.0,8.84,3900000000.0,2998000000.0,-10325825,-3.8682,3741435,-14067260,10325825,
601377,兴业证券,5.97,1.0152,313990000.0,0.61,51557000000.0,51557000000.0,-10331622,-3.2904,-9552576,-779046,10331622,
300634,彩讯股份,21.07,3.0822,453350000.0,4.9,9507000000.0,9150000000.0,-10339683,-2.2807,9096777,-19436460,10339683,
600801,华新建材,24.41,0.4527,149240000.0,0.45,50748000000.0,32751000000.0,-10342501,-6.9301,-6494013,-3848488,10342501,
002555,三七互娱,17.73,0.7959,274290000.0,0.95,39223000000.0,28967000000.0,-10367482,-3.7798,-5145055,-5222427,10367482,
300503,昊志机电,65.94,-1.435,577280000.0,3.56,20487000000.0,16042000000.0,-10413296,-1.8039,-20378083,9964787,10413296,
688443,智翔金泰-U,24.51,7.0306,126790000.0,3.67,8987000000.0,3514000000.0,-10414213,-8.2137,-337933,-10076280,10414213,
688373,盟科药业-U,5.94,9.5941,177700000.0,4.64,3898000000.0,3898000000.0,-10462591,-5.8878,0,-10462591,10462591,
688582,芯动联科,38.9,-1.519,161680000.0,1.02,15628000000.0,15628000000.0,-10530123,-6.5129,-922615,-9607508,10530123,
601199,江南水务,6.61,0.7622,120490000.0,1.94,6182000000.0,6182000000.0,-10536938,-8.7451,-8150723,-2386215,10536938,
300855,图南股份,36.32,4.0092,254260000.0,2.39,14366000000.0,10640000000.0,-10549326,-4.149,-19230199,8680873,10549326,
300100,双林股份,20.76,0.2414,109460000.0,0.94,12020000000.0,11576000000.0,-10555251,-9.643,-2693763,-7861488,10555251,
300041,回天新材,11.21,0.0,193580000.0,3.18,6271000000.0,6103000000.0,-10563779,-5.4571,4972615,-15536394,10563779,
688279,峰岹科技,215.13,2.7217,543400000.0,2.7,24764000000.0,20127000000.0,-10567368,-1.9447,-7011092,-3556276,10567368,
600162,香江控股,4.73,2.1598,399630000.0,2.58,15460000000.0,15460000000.0,-10569745,-2.6449,-10369166,-200579,10569745,
301234,五洲医疗,116.45,2.0149,310740000.0,6.52,7919000000.0,4695000000.0,-10615001,-3.416,-668444,-9946557,10615001,
300027,ST华谊,1.76,1.1494,120970000.0,2.68,4883000000.0,4517000000.0,-10651426,-8.805,0,-10651426,10651426,
600272,开开实业,16.32,6.7364,573290000.0,22.33,4286000000.0,2611000000.0,-10662765,-1.8599,-6742257,-3920508,10662765,
601882,海天精工,23.52,3.1579,202170000.0,1.65,12277000000.0,12277000000.0,-10670143,-5.2778,-3543097,-7127046,10670143,
300214,日科化学,10.23,0.7882,149270000.0,3.13,4756000000.0,4756000000.0,-10671049,-7.1488,213713,-10884762,10671049,
002111,威海广泰,9.46,-0.3161,100940000.0,2.2,5033000000.0,4624000000.0,-10680687,-10.5812,-8351195,-2329492,10680687,
688155,先惠技术,53.75,-1.934,137170000.0,1.99,6846000000.0,6846000000.0,-10695591,-7.7973,-8162249,-2533342,10695591,
688400,凌云光,46.93,-0.7613,373280000.0,1.66,22327000000.0,22327000000.0,-10703221,-2.8673,-3183626,-7519595,10703221,
600984,建设机械,3.55,0.8523,65850000.0,1.48,4463000000.0,4463000000.0,-10705764,-16.2578,-7018118,-3687646,10705764,
301056,森赫股份,14.21,2.971,89240000.0,3.51,3791000000.0,2501000000.0,-10711829,-12.0034,-1639173,-9072656,10711829,
600604,市北高新,4.77,3.4707,113410000.0,1.71,8936000000.0,6714000000.0,-10739199,-9.4694,1584546,-12323745,10739199,
000926,福星股份,2.18,3.8095,98170000.0,2.93,3473000000.0,3430000000.0,-10750802,-10.9512,-11901340,1150538,10750802,
603045,福达合金,51.38,-1.3251,499820000.0,7.16,6959000000.0,6959000000.0,-10769352,-2.1546,-9990461,-778891,10769352,
300733,西菱动力,13.81,1.5441,169280000.0,4.22,5477000000.0,4038000000.0,-10776657,-6.3662,-7195777,-3580880,10776657,
301251,威尔高,80.78,4.8002,1043990000.0,7.53,15232000000.0,14042000000.0,-10787041,-1.0333,16495708,-27282749,10787041,
002225,濮耐股份,3.55,0.5666,79880000.0,2.31,4115000000.0,3461000000.0,-10794764,-13.5137,-20092406,9297642,10794764,
300547,川环科技,25.35,0.158,148650000.0,3.26,5499000000.0,4525000000.0,-10805625,-7.2692,-2905806,-7899819,10805625,
600802,福建水泥,5.61,-2.2648,188290000.0,7.32,2571000000.0,2571000000.0,-10859034,-5.7672,-1716008,-9143026,10859034,
000608,阳光股份,7.26,2.2535,127280000.0,3.07,5444000000.0,4188000000.0,-10864842,-8.5362,-4289202,-6575640,10864842,
301608,博实结,49.72,-1.0744,165560000.0,5.61,6593000000.0,2959000000.0,-10905916,-6.5873,-4396734,-6509182,10905916,
002151,北斗星通,29.21,1.3884,357150000.0,2.76,15858000000.0,12936000000.0,-10929596,-3.0602,-7196683,-3732913,10929596,
300639,凯普生物,6.14,4.0678,106540000.0,2.78,3970000000.0,3869000000.0,-10974553,-10.3009,-4342251,-6632302,10974553,
000050,深天马Ａ,6.72,1.6641,197610000.0,1.21,16368000000.0,16368000000.0,-10978418,-5.5556,-9368341,-1610077,10978418,
603903,中持股份,13.88,-0.4304,79200000.0,2.21,3544000000.0,3544000000.0,-10979401,-13.8629,-2682835,-8296566,10979401,
603225,新凤鸣,17.73,4.417,365060000.0,1.25,29742000000.0,29583000000.0,-11031246,-3.0218,4730571,-15761817,11031246,
688518,联赢激光,20.94,-1.5052,215210000.0,3.0,7147000000.0,7147000000.0,-11046071,-5.1327,4511233,-15557304,11046071,
002460,赣锋锂业,46.56,0.7792,1164520000.0,2.07,97622000000.0,56401000000.0,-11056531,-0.9494,28240541,-39297072,11056531,
002366,融发核电,5.75,0.8772,116250000.0,1.1,11965000000.0,10640000000.0,-11151470,-9.5927,-12456593,1305123,11151470,
000428,华天酒店,4.34,4.5783,331280000.0,7.54,4422000000.0,4422000000.0,-11174204,-3.373,1061754,-12235958,11174204,
300079,数码视讯,4.84,1.0438,84580000.0,1.35,6902000000.0,6254000000.0,-11193681,-13.2344,-1594266,-9599415,11193681,
300443,金雷股份,19.85,-2.2649,225990000.0,4.67,6355000000.0,4806000000.0,-11194831,-4.9537,-6705439,-4489392,11194831,
000797,中国武夷,2.72,1.1152,181570000.0,4.34,4272000000.0,4272000000.0,-11204284,-6.1708,-3389063,-7815221,11204284,
688805,健信超导,39.81,-0.6737,60560000.0,4.5,6675000000.0,1335000000.0,-11224080,-18.5338,-7676426,-3547654,11224080,
002468,申通快递,15.34,2.953,417910000.0,1.85,23483000000.0,22646000000.0,-11268771,-2.6965,-33607188,22338417,11268771,
603386,骏亚科技,18.02,2.1542,273810000.0,4.66,5880000000.0,5880000000.0,-11297733,-4.1261,-2630233,-8667500,11297733,
002581,*ST未名,5.0,-3.6609,55110000.0,2.68,3299000000.0,2004000000.0,-11312123,-20.5264,-18630605,7318482,11312123,
600459,贵研铂业,19.36,0.676,216580000.0,1.47,15937000000.0,14708000000.0,-11318043,-5.2258,-2201529,-9116514,11318043,
603202,天有为,51.57,-0.3478,55650000.0,2.15,8251000000.0,2590000000.0,-11327854,-20.3555,-979678,-10348176,11327854,
600237,铜峰电子,9.6,1.5873,372280000.0,6.22,6053000000.0,5996000000.0,-11415682,-3.0664,-5904723,-5510959,11415682,
603288,海天味业,33.83,-0.0591,481990000.0,0.26,197941000000.0,188089000000.0,-11416609,-2.3686,-19092485,7675876,11416609,
000423,东阿阿胶,45.6,0.7512,238520000.0,0.82,29176000000.0,29125000000.0,-11430269,-4.7922,-4810633,-6619636,11430269,
300706,阿石创,50.93,-0.6244,303670000.0,5.22,7820000000.0,5797000000.0,-11448778,-3.7701,-3185532,-8263246,11448778,
600791,京能置业,7.26,4.3103,111890000.0,3.46,3288000000.0,3284000000.0,-11546926,-10.3199,-2296838,-9250088,11546926,
301219,腾远钴业,41.53,0.2898,176090000.0,1.55,15899000000.0,11348000000.0,-11589049,-6.5813,648175,-12237224,11589049,
002403,爱仕达,10.14,4.7521,237240000.0,7.92,3454000000.0,3013000000.0,-11611825,-4.8945,-2328366,-9283459,11611825,
688251,井松智能,18.71,1.4642,58540000.0,3.15,1882000000.0,1869000000.0,-11622955,-19.8547,-4992116,-6630839,11622955,
688566,吉贝尔,26.69,1.8702,60480000.0,1.13,5367000000.0,5367000000.0,-11649415,-19.2616,-4509486,-7139929,11649415,
000862,银星能源,5.54,-1.4235,99380000.0,2.51,5085000000.0,3951000000.0,-11653308,-11.726,-4386067,-7267241,11653308,
000543,皖能电力,7.29,-0.8163,142880000.0,0.86,16525000000.0,16525000000.0,-11661599,-8.1618,-24185757,12524158,11661599,
688599,天合光能,11.22,-0.089,284040000.0,1.08,26284000000.0,26284000000.0,-11677858,-4.1113,-13564476,1886618,11677858,
