,品牌价,上金所,溢价,溢价率%
2025-10-29,1187.0,912.94,274.05999999999995,30.019497447805982
2025-10-30,1183.0,906.89,276.11,30.445809304325778
2025-10-31,1200.0,921.5,278.5,30.222463374932175
2025-11-03,1256.0,920.0,336.0,36.52173913043478
2025-11-04,1262.0,916.49,345.51,37.69926567665768
2025-11-05,1249.0,910.0,339.0,37.252747252747255
2025-11-06,1256.0,918.0,338.0,36.81917211328976
2025-11-07,1263.0,918.03,344.97,37.577203359367346
2025-11-10,1273.0,934.81,338.19000000000005,36.17740503417808
2025-11-11,1310.0,946.79,363.21000000000004,38.362255621626765
2025-11-12,1310.0,944.84,365.15999999999997,38.64781338639346
2025-11-13,1325.0,959.14,365.86,38.14458785995788
2025-11-14,1322.0,948.03,373.97,39.447063911479596
2025-11-17,1293.0,931.42,361.58000000000004,38.820295892293494
2025-11-18,1285.0,916.96,368.03999999999996,40.136974350026165
2025-11-19,1291.0,935.33,355.66999999999996,38.0261511979729
2025-11-20,1302.0,929.95,372.04999999999995,40.00752728641324
2025-11-21,1298.0,924.44,373.55999999999995,40.40932889100428
2025-11-24,1295.0,926.0,369.0,39.8488120950324
2025-11-25,1315.0,941.54,373.46000000000004,39.664804469273754
2025-11-26,1315.0,941.16,373.84000000000003,39.72119512091462
2025-11-27,1316.0,943.98,372.02,39.40973325706053
2025-11-28,1321.0,948.15,372.85,39.32394663291674
2025-12-01,1327.0,958.46,368.53999999999996,38.45126557185485
2025-12-02,1327.0,954.89,372.11,38.96888646859848
2025-12-03,1327.0,950.06,376.94000000000005,39.675388922804885
2025-12-04,1325.0,949.32,375.67999999999995,39.57358951670669
2025-12-05,1325.0,956.5,368.5,38.52587558808155
2025-12-08,1325.0,954.1,370.9,38.87433183104496
2025-12-09,1325.0,947.13,377.87,39.8963183512295
2025-12-10,1325.0,950.91,374.09000000000003,39.34021095582127
2025-12-11,1335.0,952.39,382.61,40.17366835015068
2025-12-12,1337.0,964.25,372.75,38.65698729582577
2025-12-15,1349.0,976.82,372.17999999999995,38.10118547941278
2025-12-16,1349.0,964.89,384.11,39.80868285504047
2025-12-17,1349.0,972.71,376.28999999999996,38.68470561626795
2025-12-18,1358.0,975.55,382.45000000000005,39.20352621598073
2025-12-19,1356.0,975.51,380.49,39.004213180797734
2025-12-22,1362.0,992.79,369.21000000000004,37.18913365364277
2025-12-23,1399.0,1006.87,392.13,38.94544479426341
2025-12-24,1406.0,1007.69,398.30999999999995,39.52703708481774
2025-12-25,1398.0,1002.98,395.02,39.384633791301916
2025-12-26,1413.0,1007.0,406.0,40.317775571002976
2025-12-29,1408.0,1004.0,404.0,40.23904382470119
2025-12-30,1363.0,981.91,381.09000000000003,38.811092666333984
2025-12-31,1366.0,974.9,391.1,40.11693507026362
2026-01-05,1370.0,993.57,376.42999999999995,37.88661090813933
2026-01-06,1388.0,1003.01,384.99,38.38346576803821
2026-01-07,1399.0,999.68,399.32000000000005,39.94478233034572
2026-01-08,1396.0,996.21,399.78999999999996,40.13109685708836
2026-01-09,1396.0,1003.49,392.51,39.114490428404864
2026-01-12,1428.0,1023.71,404.28999999999996,39.49262974865928
2026-01-13,1428.0,1025.02,402.98,39.31435484185675
2026-01-14,1436.0,1038.0,398.0,38.34296724470135
2026-01-15,1436.0,1034.27,401.73,38.84188848173108
2026-01-16,1434.0,1032.63,401.3699999999999,38.86871386653495
2026-01-19,1456.0,1045.72,410.28,39.234211834908
2026-01-20,1456.0,1056.43,399.56999999999994,37.822666906468
2026-01-21,1498.0,1087.81,410.19000000000005,37.70787177907907
2026-01-22,1495.0,1083.69,411.30999999999995,37.954581107143184
2026-01-23,1538.0,1110.3,427.70000000000005,38.521120417905074
2026-01-26,1576.0,1144.45,431.54999999999995,37.70806937830398
2026-01-27,1576.0,1144.14,431.8599999999999,37.74538081004072
2026-01-28,1620.0,1184.96,435.03999999999996,36.713475560356464
2026-01-29,1713.0,1243.02,469.98,37.80952840662258
2026-01-30,1668.0,1163.95,504.04999999999995,43.30512479058378
2026-02-02,1498.0,1030.0,468.0,45.43689320388349
2026-02-03,1548.0,1097.89,450.1099999999999,40.99773201322536
2026-02-04,1576.0,1140.3,435.70000000000005,38.20924318161888
2026-02-05,1568.0,1105.47,462.53,41.84012230092178
2026-02-06,1500.0,1093.85,406.1500000000001,37.13031951364448
2026-02-09,1556.0,1116.02,439.98,39.424024659056286
2026-02-10,1552.0,1116.69,435.30999999999995,38.982170521809984
2026-02-11,1552.0,1123.02,428.98,38.198785417891045
2026-02-12,1552.0,1122.52,429.48,38.260342800128285
2026-02-13,1538.0,1108.92,429.0799999999999,38.69350358907766
2026-02-24,1566.0,1147.66,418.3399999999999,36.45156230939476
2026-02-25,1566.0,1145.64,420.3599999999999,36.69215460354037
2026-02-26,1566.0,1144.51,421.49,36.827113786686006
2026-02-27,1566.0,1142.97,423.03,37.01147011732591
2026-03-02,1620.0,1199.45,420.54999999999995,35.061903372379
2026-03-03,1642.0,1182.0,460.0,38.917089678511
2026-03-04,1587.0,1153.18,433.81999999999994,37.6194522971262
2026-03-05,1590.0,1149.61,440.3900000000001,38.307773940727735
2026-03-06,1570.0,1139.33,430.6700000000001,37.80028613307822
2026-03-09,1570.0,1140.38,429.6199999999999,37.67340710991072
2026-03-10,1580.0,1144.78,435.22,38.017785076608604
2026-03-11,1593.0,1150.42,442.5799999999999,38.47116705203316
2026-03-12,1580.0,1146.45,433.54999999999995,37.81673862793841
