,品牌价,上金所,溢价,溢价率%
2026-05-21,1385.0,991.4,393.6,39.701432317934234
2026-05-22,1385.0,992.1,392.9,39.60286261465578
2026-05-25,1396.0,997.0,399.0,40.02006018054162
2026-05-26,1384.0,991.97,392.03,39.520348397632986
2026-05-27,1376.0,982.53,393.47,40.04661435274242
2026-05-28,1350.0,961.82,388.17999999999995,40.358902913227
2026-05-29,1366.0,984.96,381.03999999999996,38.685834957764776
2026-06-01,1374.0,980.6,393.4,40.11829492147665
2026-06-02,1362.0,987.45,374.54999999999995,37.93103448275861
2026-06-03,1355.0,972.8,382.20000000000005,39.28865131578948
2026-06-04,1356.0,974.5,381.5,39.14828116983068
2026-06-05,1354.0,974.41,379.59000000000003,38.95588099465318
2026-06-08,1320.0,941.01,378.99,40.27481110721459
2026-06-09,1322.0,944.98,377.02,39.89714068022604
2026-06-10,1277.0,915.63,361.37,39.46681519827878
2026-06-11,1240.0,896.01,343.99,38.39131259695762
2026-06-12,1272.0,907.47,364.53,40.16992297266025
2026-06-15,1300.0,937.51,362.49,38.665187571332574
2026-06-16,1305.0,940.48,364.52,38.75893160939094
2026-06-17,1316.0,939.18,376.82000000000005,40.12223428948658
2026-06-18,1309.0,935.86,373.14,39.87134827858868
2026-06-22,1278.0,914.35,363.65,39.77142232186799
2026-06-23,1270.0,898.93,371.07000000000005,41.27907623507949
2026-06-24,1240.0,894.39,345.61,38.64197944968079
2026-06-25,1221.0,874.95,346.04999999999995,39.55083147608434
2026-06-26,1227.0,883.7,343.29999999999995,38.848025347968765
2026-06-29,1239.0,886.74,352.26,39.725285878611544
2026-06-30,1213.0,879.03,333.97,37.993015027928514
2026-07-01,1213.0,868.8,344.20000000000005,39.61786372007367
2026-07-02,1236.0,887.0,349.0,39.346110484780155
2026-07-03,1266.0,910.98,355.02,38.97121780939208
2026-07-06,1273.0,907.77,365.23,40.23375965277548
2026-07-07,1257.0,902.57,354.42999999999995,39.26897636748395
2026-07-08,1249.0,901.07,347.92999999999995,38.61298234321417
2026-07-09,1240.0,898.79,341.21000000000004,37.9632617185327
2026-07-10,1254.0,897.25,356.75,39.76037893563667
2026-07-13,1238.0,886.46,351.53999999999996,39.65661169144688
2026-07-14,1214.0,879.9,334.1,37.970223889078305
2026-07-15,1230.0,877.99,352.01,40.09271176209296
2026-07-16,1224.0,877.32,346.67999999999995,39.51579811243331
2026-07-17,1212.0,872.48,339.52,38.91435906840271
2026-07-20,1215.0,873.0,342.0,39.175257731958766
2026-07-21,1222.0,886.95,335.04999999999995,37.7755228592367
2026-07-22,1248.0,899.0,349.0,38.82091212458287
2026-07-23,1258.0,895.67,362.33000000000004,40.45351524557036
2026-07-24,1227.0,883.66,343.34000000000003,38.85431048140688
2026-07-27,1245.0,893.97,351.03,39.26641833618577
2026-07-28,1228.0,883.28,344.72,39.027262023367456
2026-07-29,1221.0,881.98,339.02,38.438513344973806
2026-07-30,1239.0,880.69,358.30999999999995,40.68514460252756
2026-07-31,1240.0,884.92,355.08000000000004,40.1256610767075
2026-08-03,1228.0,883.04,344.96000000000004,39.065048015944924
2026-08-04,1227.0,884.22,342.78,38.766370360317566
2026-08-05,1237.0,904.92,332.08000000000004,36.69716660036247
2026-08-06,1295.0,925.6,369.4,39.909248055315466
2026-08-07,1285.0,930.47,354.53,38.102249400840435
2026-08-10,1307.0,944.67,362.33000000000004,38.355192818656256
2026-08-11,1336.0,946.7,389.29999999999995,41.12179148621527
2026-08-12,1328.0,955.75,372.25,38.948469788124505
2026-08-13,1336.0,949.24,386.76,40.74417428679786
2026-08-14,1306.0,940.72,365.28,38.82983246874734
