,品牌价,上金所,溢价,溢价率%
2026-08-27,1390.0,992.29,397.71000000000004,40.08001693053443
2026-08-28,1382.0,995.05,386.95000000000005,38.88749309079947
2026-08-31,1343.0,962.0,381.0,39.604989604989605
2026-09-01,1337.0,957.92,379.08000000000004,39.573242024386175
2026-09-02,1301.0,937.5,363.5,38.77333333333333
2026-09-03,1324.0,957.5,366.5,38.27676240208877
2026-09-04,1347.0,965.95,381.04999999999995,39.44821160515554
2026-09-07,1324.0,949.6,374.4,39.42712721145745
2026-09-08,1330.0,951.52,378.48,39.77635782747604
2026-09-09,1312.0,951.77,360.23,37.848429767695976
2026-09-10,1326.0,952.99,373.01,39.14101931814604
2026-09-11,1307.0,939.54,367.46000000000004,39.1106286054878
2026-09-14,1303.0,932.8,370.20000000000005,39.68696397941682
2026-09-15,1294.0,928.17,365.83000000000004,39.41411594858701
2026-09-16,1290.0,936.75,353.25,37.710168134507605
2026-09-17,1294.0,934.81,359.19000000000005,38.42385083599877
2026-09-18,1311.0,947.09,363.90999999999997,38.42401461318354
